,brand,store,sido,gungu,address,phone,chicken
1149,cheogajip,서수원점,경기도,수원시,경기도 수원시 권선구 구운동 525-4,031-291-7885,처갓집
1150,cheogajip,송죽조원점,경기도,수원시,경기도 수원시 장안구 송죽동 500,031-245-6966,처갓집
1151,cheogajip,화서점,경기도,수원시,경기도 수원시 팔달구 화서동 184-348,031-247-5754,처갓집
1152,cheogajip,권선점,경기도,수원시,경기도 수원시 권선동 1028-6번지,031-222-8202,처갓집
1153,cheogajip,곡반정점,경기도,수원시,경기도 수원시 권선구 곡반정동 569-16,031-222-9799,처갓집
1154,cheogajip,매탄점,경기도,수원시,경기도 수원시 영통구 매탄동 196-79,031-212-2457,처갓집
1155,cheogajip,광교점,경기도,수원시,경기도 수원시 영통구 법조로 149번길 190,031-215-9282,처갓집
1156,cheogajip,흥덕점,경기도,수원시,경기도 수원시 영통구 삼성로 320번길 35,031-217-9283,처갓집
1157,cheogajip,오목천점,경기도,수원시,경기도 수원시 권선구 매송고색로 526,031-227-1033,처갓집
1158,cheogajip,기안점,경기도,화성시,경기도 화성시 기안동 355-16,031-224-5646,처갓집
1159,cheogajip,봉담점,경기도,화성시,경기도 화성시 봉담읍 상리15-10,031-227-0052,처갓집
1160,cheogajip,동탄2점,경기도,화성시,경기도 화성시 지산1길 22-1 103호(영천동),031-378-6644,처갓집
1161,cheogajip,병점점,경기도,화성시,경기도 화성시 병점로 37-6,031-226-8600,처갓집
1162,cheogajip,반도체점,경기도,화성시,경기도 화성시 삼성1로6길 11-2,031-202-2374,처갓집
1163,cheogajip,신영통점,경기도,용인시,경기도 용인시 기흥구 서천서로12번길 4-11,031-206-9266,처갓집
1164,cheogajip,남양점,경기도,화성시,경기도 화성시 남양동 547,031-357-9980,처갓집
1165,cheogajip,팔탄점,경기도,화성시,경기도 화성시 팔탄면 서촌길 16,031-352-6787,처갓집
1166,cheogajip,안중점,경기도,평택시,경기도 평택시 안중읍 안중로18번길 2-19,031-681-9688,처갓집
1167,cheogajip,향남점,경기도,화성시,"경기도 화성시 향남읍 행정동로 86, 103호",031-354-9124,처갓집
1168,cheogajip,발안점,경기도,화성시,경기도 화성시 향남읍 3.1만세로 1109-29,031-353-0015,처갓집
1169,cheogajip,왕림점,경기도,화성시,경기도 화성시 봉담읍 왕림 405-1,031-298-6196,처갓집
1170,cheogajip,성남태평점,경기도,성남시,경기도 성남시 수정구 태평동 2359,031-755-9990,처갓집
1171,cheogajip,금광점,경기도,성남시,경기도 성남시 중원구 금광동 4314 104호,031-732-9229,처갓집
1172,cheogajip,상대원점,경기도,성남시,경기도 성남시 중원구 상대원동 1132,031-604-0123,처갓집
1173,cheogajip,수지상현점,경기도,용인시,경기도 용인시 상현동 859 롯데아파트상가 116호,031-266-9292,처갓집
1174,cheogajip,성남점,경기도,성남시,경기도 성남시 수정구 성남대로 1180번길 5-1(수진동),031-754-3384,처갓집
1175,cheogajip,야탑점,경기도,성남시,경기도 성남시 분당구 매화로38번길9-1,031-709-1577,처갓집
1176,cheogajip,동판교점,경기도,성남시,경기도 성남시 분당구 동판교로 52번길 9-3(백현동),031-704-9222,처갓집
1177,cheogajip,서현분당점,경기도,성남시,"경기도 성남시 분당구 분당로 212, 상가동 102호(분당동, 샛별마을)",031-703-9285,처갓집
1178,cheogajip,케이준 분당정자점,경기도,성남시,경기도 성남시 분당구 내정로 119번길 36(정자동1층),031-719-2443,처갓집
1179,cheogajip,구미금곡점,경기도,성남시,경기도 성남시 분당구 미금일로 81,031-713-9288,처갓집
1180,cheogajip,휘닉스파크점,강원도,평창군,"강원도 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",033-333-1114,처갓집
1181,cheogajip,횡계점,강원도,평창군,강원도 평창군 대관령면 횡계리 321-12,033-335-5232,처갓집
1182,cheogajip,화촌점,강원도,홍천군,강원도 홍천군 화촌면 성산로134번길 15,033-432-8216,처갓집
1183,cheogajip,화천점,강원도,화천군,강원도 화천군 화천읍 중앙로 26-2,033-441-6791,처갓집
1184,cheogajip,홍천점,강원도,홍천군,강원도 홍천군 홍천읍 꽃뫼로 137,033-433-5392,처갓집
1185,cheogajip,호산점,강원도,삼척시,강원도 삼척시 원덕읍 호산2길 67-1,033-572-9095,처갓집
1186,cheogajip,현리점,강원도,인제군,강원도 인제군 기린면 덕다리길 8,033-461-5406,처갓집
1187,cheogajip,학성점,강원도,원주시,"강원도 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",033-744-2101,처갓집
1188,cheogajip,퇴계점,강원도,춘천시,강원도 춘천시 행촌로32번길 16(퇴계동),033-256-5149,처갓집
1189,cheogajip,태장소초점,강원도,원주시,강원도 원주시 소초면 치악로 2355,033-732-0095,처갓집
1190,cheogajip,태장1점,강원도,원주시,강원도 원주시 현충로 148(태장동),033-745-8800,처갓집
1191,cheogajip,태백점,강원도,태백시,"강원도 태백시 황지로 44. 107호(황지동, 우남연립)",033-553-4560,처갓집
1192,cheogajip,천곡점,강원도,동해시,강원도 동해시 감추로 16(천곡동),033-533-5999,처갓집
1193,cheogajip,중동점,강원도,영월군,강원도 영월군 산솔면 태백산로 1195,033-378-2200,처갓집
1194,cheogajip,주천점,강원도,영월군,강원도 영월군 주천면 주천면 주천로84번길 1,033-372-9262,처갓집
1195,cheogajip,조양점,강원도,속초시,"강원도 속초시 새마을길 5, 1층(조양동)",033-632-7111,처갓집
1196,cheogajip,정선점,강원도,정선군,강원도 정선군 정선읍 비봉로 58-1,033-562-7447,처갓집
1197,cheogajip,정선남면점,강원도,정선군,강원도 정선군 남면 문은단로 3,033-592-8288,처갓집
1198,cheogajip,정동진점,강원도,강릉시,강원도 강릉시 강동면 정동3길 46-4,033-644-5831,처갓집
1199,cheogajip,임원점,강원도,삼척시,강원도 삼척시 원덕읍 임원중앙로 37,033-573-6334,처갓집
1200,cheogajip,일산점,강원도,원주시,"강원도 원주시 무실로 50(일산동, 지상1층)",033-731-5688,처갓집
1201,cheogajip,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로16번길 5,033-461-1666,처갓집
1202,cheogajip,원통점,강원도,인제군,강원도 인제군 북면 원통로147번길 32,033-461-3269,처갓집
1203,cheogajip,양양점,강원도,양양군,강원도 양양군 양양읍 남문7길 5,033-671-4743,처갓집
1204,cheogajip,양양동호점,강원도,양양군,강원도 양양군 손양면 선사유적로 316-20,033-672-6787,처갓집
1205,cheogajip,양덕원점,강원도,홍천군,강원도 홍천군 남면 양덕원2길 30,033-432-0880,처갓집
1206,cheogajip,양구점,강원도,양구군,강원도 양구군 양구읍 사명길 66,033-481-9998,처갓집
1207,cheogajip,아야진점,강원도,고성군,강원도 고성군 토성면 아야진리 49-3,033-631-1130,처갓집
1208,cheogajip,쌍용점,강원도,영월군,강원도 영월군 한반도면 쌍용로 82-1,033-372-5261,처갓집
1209,cheogajip,신남점,강원도,인제군,강원도 인제군 남면 신남로48번길 19,033-461-8295,처갓집
1210,cheogajip,시동점,강원도,홍천군,강원도 홍천군 남면 시동안로 321,033-432-0939,처갓집
1211,cheogajip,수타사점,강원도,홍천군,강원도 홍천군 동면 속초길 6,033-436-9992,처갓집
1212,cheogajip,석사점,강원도,춘천시,강원도 춘천시 효석로67번길 18-1(석사동),033-262-6592,처갓집
1213,cheogajip,서면점,강원도,홍천군,강원도 홍천군 서면 팔봉산로 1180,033-434-5605,처갓집
1214,cheogajip,북방점,강원도,홍천군,강원도 홍천군 북방면 영서로 2706,033-434-8824,처갓집
1215,cheogajip,부안점,강원도,춘천시,강원도 춘천시 보안길 42(후평동),033-251-1677,처갓집
1216,cheogajip,봉포점,강원도,고성군,강원도 고성군 토성면 토성로 65,033-635-7575,처갓집
1217,cheogajip,명륜점,강원도,원주시,"강원도 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778,처갓집
1218,cheogajip,마차점,강원도,영월군,강원도 영월군 북면 마차중앙1길 39-1,033-372-3940,처갓집
1219,cheogajip,동해본점,강원도,동해시,"강원도 동해시 해안로 635-4, 1층(발한동)",033-533-9383,처갓집
1220,cheogajip,동면점,강원도,양구군,강원도 양구군 동면 금강산로 1554,033-481-7130,처갓집
1221,cheogajip,단관점,강원도,원주시,"강원도 원주시 단관길 177-9(관설동, 1층)",033-766-9266,처갓집
1222,cheogajip,단계점,강원도,원주시,강원도 원주시 북원로2246번길 45(단계동),033-731-0101,처갓집
1223,cheogajip,내면점,강원도,홍천군,강원도 홍천군 내면 창촌로 33-1,033-432-1763,처갓집
1224,cheogajip,남양점,강원도,삼척시,"강원도 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582,처갓집
1225,cheogajip,남부점,강원도,춘천시,강원도 춘천시 공지로 354(효자동),033-254-3503,처갓집
1226,cheogajip,금호점,강원도,속초시,강원도 속초시 중앙로121번길 6(금호동),033-633-2239,처갓집
1227,cheogajip,근덕점,강원도,삼척시,강원도 삼척시 근덕면 교가길 22-9,033-573-9293,처갓집
1228,cheogajip,구곡점,강원도,원주시,"강원도 원주시 늘품로 8, 101호(단구동)",033-762-8989,처갓집
1229,cheogajip,교동점,강원도,속초시,강원도 속초시 교동 먹거리4길 33(교동),033-632-3370,처갓집
1230,cheogajip,계촌점,강원도,평창군,강원도 평창군 방림면 계촌길 58,033-333-9950,처갓집
1231,cheogajip,강현점,강원도,양양군,강원도 양양군 강현면 물치천로 12,033-671-4201,처갓집
1232,cheogajip,강대점,강원도,춘천시,"강원도 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782,처갓집
1233,cheogajip,문혜리점,강원도,철원군,강원도 철원군 갈말읍 두루미로 100-1,033-452-5592,처갓집
1234,cheogajip,제천A점,충북,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992,처갓집
1235,cheogajip,광혜원점,충청북도,음성군,충청북도 음성군 대소면 대청로 15 ,043-535-9998,처갓집
1236,pelicana,가경동점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 풍산로 103(복대동),043-233-4091,페리카나
1237,pelicana,가남점,경기도,여주시,경기도 여주시 가남면 태평중앙1길 8-6,031-883-5746,페리카나
1238,pelicana,가래비점,경기도,양주시,경기도 양주시 광적면 가래비길 24,031-855-6126,페리카나
1239,pelicana,가수원점,대전광역시,서구,대전광역시 서구 벌곡로 1353번길 63,,페리카나
1240,pelicana,가양동점,서울특별시,강서구,"서울특별시 강서구 양천로57길 10-11, 101-1호 (가양동, 이스타빌2차)",02-3663-3700,페리카나
1241,pelicana,가오점,대전광역시,동구,대전광역시 동구 은어송로 77번길 17,,페리카나
1242,pelicana,가운점,경기도,남양주시,경기도 남양주시 가운로2길 63 가운동삼원프라자 105호,031-557-9222,페리카나
1243,pelicana,가정지구1점,인천광역시,서구,인천광역시 서구 봉오재2로 37 104호,032-567-5885,페리카나
1244,pelicana,가평역전점,경기도,가평군,경기도 가평군 가평읍 가화로 54,031-582-5242,페리카나
1245,pelicana,가평점,경기도,가평군,경기도 가평군 가평읍 가화로 125-1,031-582-4419,페리카나
1246,pelicana,가흥점,경상북도,영주시,경상북도 영주시 창진로 59,054-634-2500,페리카나
1247,pelicana,간성점,강원도,고성군,강원도 고성군 간성읍 간성로 45,033-681-3330,페리카나
1248,pelicana,간현점,강원도,원주시,강원도 원주시 지정면 간현로 188,033-731-0887,페리카나
1249,pelicana,갈곶원동점,경기도,오산시,경기도 오산시 오산로 68(갈곶동),,페리카나
1250,pelicana,갈마점,대전광역시,서구,대전광역시 서구 갈마로 60(갈마동),042-531-9962,페리카나
1251,pelicana,갈산점,인천광역시,부평구,인천광역시 부평구 굴포로 42,032-522-9292,페리카나
1252,pelicana,갈산점(이천),경기도,이천시,"경기도 이천시 갈산로 81(갈산동, 102호)",031-638-8320,페리카나
1253,pelicana,갈산점(홍성),충청남도,홍성군,충청남도 홍성군 갈산면 갈산로 109-1,041-634-1881,페리카나
1254,pelicana,감곡점,충청북도,음성군,충청북도 음성군 감곡면 장감로 142,043-881-3903,페리카나
1255,pelicana,강경점,충청남도,논산시,충청남도 논산시 강경읍 계백로 126-1,041-745-1206,페리카나
1256,pelicana,강구점,경상북도,영덕군,경상북도 영덕군 강구면 강구리 453,054-733-5544,페리카나
1257,pelicana,강남대점,경기도,용인시기흥구,경기도 용인시기흥구 강남동로114번 22(상하동),031-284-9292,페리카나
1258,pelicana,강릉교동점,강원도,강릉시,강원도 강릉시  강릉대로 269 (교동),033-642-9800,페리카나
1259,pelicana,강릉서부점,강원도,강릉시,강원도 강릉시  임영로 170-3(임당동),033-641-1930,페리카나
1260,pelicana,강릉옥계점,강원도,강릉시,강원도 강릉시  옥계면 현내시장길 59,033-534-2587,페리카나
1261,pelicana,강릉옥천동점,강원도,강릉시,강원도 강릉시  경강로 2166 1층(옥천동),033-642-1532,페리카나
1262,pelicana,강릉유천점,강원도,강릉시,강원도 강릉시  선수촌로63번길 5 우미린상가106,033-641-8494,페리카나
1263,pelicana,강릉택지점,강원도,강릉시,강원도 강릉시  율곡초교길39번 23(교동),033-645-6288,페리카나
1264,pelicana,강북점,대구광역시,북구,대구광역시 북구 읍내동 대천로9길 11-5,053-322-5090,페리카나
1265,pelicana,강상점,경기도,양평군,"경기도 양평군 강상면 강남로 922, 107호",031-775-8259,페리카나
1266,pelicana,강서점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 가로수로1154 21-5(강서동),043-232-5254,페리카나
1267,pelicana,강선점,경기도,고양시일산서구,경기도 고양시일산서구 강선로 67번지 유원상가 103호,031-912-5558,페리카나
1268,pelicana,강진점,전라남도,강진군,전라남도 강진군 강진읍 탐진로 76-1,061-433-8292,페리카나
1269,pelicana,강화2점,인천광역시,강화군,인천광역시 강화군 강화읍 중앙로 27,032-934-9200,페리카나
1270,pelicana,개군점,경기도,양평군,경기도 양평군 개군면 하자포길 35,031-772-4612,페리카나
1271,pelicana,개금점,부산광역시,부산진구,부산광역시 부산진구 개금본동로32 ,051-897-6061,페리카나
1272,pelicana,개봉1점,서울특별시,구로구,"서울특별시 구로구 개봉로11길 13, 1층 3호(개봉동)",02-2688-9292,페리카나
1273,pelicana,개신점,충청북도,청주시서원구,충청북도 청주시서원구 장구봉로 130 1층,043-218-9292,페리카나
1274,pelicana,개운점,강원도,원주시,강원도 원주시 송림길 48-10(개운동),033-761-2592,페리카나
1275,pelicana,개포3점,서울특별시,강남구,서울특별시 강남구 개포로22길 23. 지상1층(개포동),,페리카나
1276,pelicana,거모점,경기도,시흥시,"경기도 시흥시 도일로 100-3, 103호",031-492-8222,페리카나
1277,pelicana,거제상동점,경상남도,거제시,경상남도 거제시 상동1길 15-11,055-636-0588,페리카나
1278,pelicana,거진점,강원도,고성군,강원도 고성군 거진읍 거탄진로 117,033-682-3327,페리카나
1279,pelicana,거창점,경상남도,거창군,경상남도 거창군 거창읍 거열로1길 43,055-945-2765,페리카나
1280,pelicana,건등점,강원도,원주시,"강원도 원주시 문막읍 왕건로 96, 지하1층",033-734-7282,페리카나
1281,pelicana,건영점,경기도,고양시일산서구,경기도 고양시일산서구  성저로110,,페리카나
1282,pelicana,건천점,경상북도,경주시,"경상북도 경주시 건천읍 내서로 1126, 101",054-751-3510,페리카나
1283,pelicana,검암경서점,인천광역시,서구,"인천광역시 서구 승학로 426, 우주프라자 104",032-565-7768,페리카나
1284,pelicana,경기송산점,경기도,화성시,경기도 화성시 수노을1로 191,,페리카나
1285,pelicana,경남고성점,경상남도,고성군,경상남도 고성군 고성읍 중앙로43번길71,055-673-6633,페리카나
1286,pelicana,경남금산점,경상남도,진주시,경상남도 진주시 금산면 금산로 101,055-763-9299,페리카나
1287,pelicana,경남사천점,경상남도,사천시,경상남도 사천시 사천읍 정의1길 16,055-852-3197,페리카나
1288,pelicana,경남양산점,경상남도,양산시,경상남도 양산시 중앙로 111,055-385-5329,페리카나
1289,pelicana,경복점,서울특별시,강남구,"서울특별시 강남구 봉은사로43길 8, 1층 (논현동)",,페리카나
1290,pelicana,경안점,경기도,광주시,경기도 광주시 중앙로 179 (송정동),031-762-0415,페리카나
1291,pelicana,경포대점,강원도,강릉시,강원도 강릉시  경포로 489-6,033-644-1600,페리카나
1292,pelicana,계양1동점,인천광역시,계양구,인천광역시 계양구 황어로115번길 10,032-512-9876,페리카나
1293,pelicana,고강2점,경기도,부천시오정구,경기도 부천시오정구 고리울로52번길 35,032-671-1980,페리카나
1294,pelicana,고담리점,경기도,이천시,경기도 이천시 대월면 대산로288번길 72,031-637-6683,페리카나
1295,pelicana,고대점,충청남도,당진시,충청남도 당진시 고대면 고대로 47,041-352-8295,페리카나
1296,pelicana,고덕역점,서울특별시,강동구,"서울특별시 강동구 아리수로64길 11, 1층 (고덕동)",02-428-0777,페리카나
1297,pelicana,고덕점,충청남도,예산군,충청남도 예산군 고덕면 용고길 353,041-337-8319,페리카나
1298,pelicana,고매리점,경기도,용인시기흥구,경기도 용인시기흥구 동탄기흥로 700 1층 (고매동),031-286-4296,페리카나
1299,pelicana,고북점,충청남도,서산시,충청남도 서산시 고북면 고북1로 305-3,041-663-1956,페리카나
1300,pelicana,고양동점,경기도,고양시덕양구,경기도 고양시덕양구 혜음로8 ,,페리카나
1301,pelicana,고잔2점,경기도,안산시단원구,"경기도 안산시단원구 민속공원로 95, 104호",031-414-9070,페리카나
1302,pelicana,고잔점,경기도,안산시단원구,"경기도 안산시단원구 적금로 244, 문화연립상가동 110",031-401-1452,페리카나
1303,pelicana,고척점,서울특별시,구로구,서울특별시 구로구 고척로 183-1,,페리카나
1304,pelicana,고천점,경기도,의왕시,"경기도 의왕시 효행로 44(오전동, 의왕빌딩3호)",031-454-0055,페리카나
1305,pelicana,고한점,강원도,정선군,강원도 정선군  고한읍 고한로 151-1,033-591-8212,페리카나
1306,pelicana,곡반정점,경기도,수원시권선구,경기도 수원시권선구 곡선로50번길 48,,페리카나
1307,pelicana,곤명점,경상남도,사천시,경상남도 사천시 곤명면 완사2길23,055-853-8382,페리카나
1308,pelicana,곤지암점,경기도,광주시,경기도 광주시 곤지암읍 곤지암로 158,031-762-3660,페리카나
1309,pelicana,공덕동점,서울특별시,마포구,서울특별시 마포구 효창목4길 25,02-707-1371,페리카나
1310,pelicana,공덕역점,서울특별시,마포구,"서울특별시 마포구 마포대로11길 75 102 (공덕동, 공덕현대아파트상가)",02-704-0401,페리카나
1311,pelicana,공도점,경기도,안성시,경기도 안성시 공도읍 고무다리길 10-1,031-653-9441,페리카나
1312,pelicana,공릉철길공원점,서울특별시,노원구,서울특별시 노원구 동일로184길 69. 1층(공릉동),02-978-9222,페리카나
1313,pelicana,공성점,경상북도,상주시,경상북도 상주시 공성면 옥산리 290-8,054-535-5000,페리카나
1314,pelicana,공주산성동점,충청남도,공주시,충청남도 공주시 산성찬호길 1(산성동),041-854-1215,페리카나
1315,pelicana,공주중동점,충청남도,공주시,충청남도 공주시 웅진로 140(중동),041-852-8850,페리카나
1316,pelicana,관산점,경기도,고양시덕양구,경기도 고양시덕양구 통일로802번길 82,031-963-2740,페리카나
1317,pelicana,관양1점,경기도,안양시동안구,경기도 안양시동안구 관평로327번길 25 101호,031-388-5259,페리카나
1318,pelicana,관음점,대구광역시,북구,대구광역시 북구 칠곡중앙대로95 48-1,,페리카나
1319,pelicana,관저1점,대전광역시,서구,대전광역시 서구 관저동 981 원앙쇼핑109호,042-544-9292,페리카나
1320,pelicana,광교점,경기도,수원시영통구,"경기도 수원시영통구 대학1로8번길 59, 1층103호(이의동)",,페리카나
1321,pelicana,광나루점,서울특별시,광진구,"서울특별시 광진구 아차산로78길 165, 1층 102호(광장동)",02-455-5111,페리카나
1322,pelicana,광릉내점,경기도,남양주시,경기도 남양주시 진접읍 진벌로 85-4,031-529-9972,페리카나
1323,pelicana,광명1점,경기도,광명시,경기도 광명시 오리로 937,02-2688-7025,페리카나
1324,pelicana,광명2점,경기도,광명시,경기도 광명시 광화로 16,02-2681-4280,페리카나
1325,pelicana,광명역점,경기도,광명시,"경기도 광명시 신기로17번길 6, 1층102호(일직동,케이스퀘어)",02-898-1618,페리카나
1326,pelicana,광산점,광주광역시,광산구,광주광역시 광산구 송정로1번길 86,062-941-0550,페리카나
1327,pelicana,광안점,부산광역시,수영구,부산광역시 수영구 무학로33번길 55,051-753-8989,페리카나
1328,pelicana,광양점,전라남도,광양시,전라남도 광양시 광양읍 인서중앙길 43,061-762-2828,페리카나
1329,pelicana,광장동점,서울특별시,광진구,서울특별시 광진구 구의로16길 23,02-455-4566,페리카나
1330,pelicana,광주점,경기도,광주시,경기도 광주시 문화로 6(역동),,페리카나
1331,pelicana,광주지사,경기도,광주시, ,,페리카나
1332,pelicana,광천점,충청남도,홍성군,충청남도 홍성군 광천읍 광천로 312,041-642-0008,페리카나
1333,pelicana,광탄점,경기도,파주시,경기도 파주시 광탄면 혜음로 1127-1,031-947-3171,페리카나
1334,pelicana,광혜원점,충청북도,진천군,충청북도 진천군 광혜원면 화랑5길 8,043-535-2170,페리카나
1335,pelicana,괴산점,충청북도,괴산군,"충청북도 괴산군 괴산읍 읍내로11번길, 8-5",043-833-0444,페리카나
1336,pelicana,괴안1점,경기도,부천시소사구,"경기도 부천시소사구 부광로8번길 39, 104호 (괴안동)",032-343-4885,페리카나
1337,pelicana,괴정1점,대전광역시,서구,대전광역시 서구 갈마로 170,042-526-3222,페리카나
1338,pelicana,교대역점,서울특별시,서초구,서울특별시 서초구 서초대로60길 25 1층,02-585-4066,페리카나
1339,pelicana,교하신도시점,경기도,파주시,경기도 파주시 숲속노을로 300 상가동 1층 104호,,페리카나
1340,pelicana,구곡현대점,강원도,원주시,강원도 원주시 남원로 492-14(단구동1576-3),033-764-9291,페리카나
1341,pelicana,구래점,경기도,김포시,경기도 김포시  김포한강4로420번길 88,031-982-9936,페리카나
1342,pelicana,구례점,전라남도,구례군,전라남도 구례군 구례읍 중앙로 35,061-782-8838,페리카나
1343,pelicana,구로2동점,서울특별시,구로구,서울특별시 구로구 구로동로23길 7,02-854-1929,페리카나
1344,pelicana,구리남점,경기도,구리시,"경기도 구리시 안골로20번길 28(교문동, 1층)",031-569-9292,페리카나
1345,pelicana,구미송정점,경상북도,구미시,경상북도 구미시 신시로14길 14,054-443-8592,페리카나
1346,pelicana,구반월점,경기도,안산시상록구,경기도 안산시상록구 남산평1길 3,031-502-1140,페리카나
1347,pelicana,구성마북점,경기도,용인시기흥구,경기도 용인시기흥구 연원로 5(마북동),031-286-3854,페리카나
1348,pelicana,구암조촌점,전라북도,군산시,전라북도 군산시 서당길 9 102호,063-443-3396,페리카나
1349,pelicana,구운점,경기도,수원시권선구,"경기도 수원시권선구 구운로32, 1층(구운동)",031-292-6310,페리카나
1350,pelicana,구월1동점,인천광역시,남동구,인천광역시 남동구 용천로17번길 15,032-471-2484,페리카나
1351,pelicana,구의동점,서울특별시,광진구,서울특별시 광진구 자양로 322 (구의동),02-455-6200,페리카나
1352,pelicana,군남점,경기도,연천군,경기도 연천군 군남면 군남로 115,031-833-3355,페리카나
1353,pelicana,군위점,경상북도,군위군,경상북도 군위군 군위읍 서부리 57-1,054-382-3392,페리카나
1354,pelicana,군자11점,경기도,안산시단원구,경기도 안산시단원구 선부광장남로 109 가동상가 110호,031-402-3842,페리카나
1355,pelicana,군포당동점,경기도,군포시,"경기도 군포시 군포로510번길 25(당동, 당동누리에뜰해밀제1층118호)",031-454-8174,페리카나
1356,pelicana,궁동점(대전),대전광역시,유성구,대전광역시 유성구 궁동로 18번길 94,042-823-2223,페리카나
1357,pelicana,권선점,경기도,수원시권선구,경기도 수원시권선구 세권로181번길 13(권선동),,페리카나
1358,pelicana,궐동대우점,경기도,오산시,경기도 오산시 청학로 173번길 18(수청동),031-375-1486,페리카나
1359,pelicana,근화점,전라남도,목포시,전라남도 목포시  산정로268-3,061-272-3294,페리카나
1360,pelicana,금곡점,경기도,남양주시,경기도 남양주시 사릉로 14,031-592-7921,페리카나
1361,pelicana,금곡점(수원),경기도,수원시권선구,경기도 수원시권선구 금곡로140번길 95-27 1층 101호,031-292-9282,페리카나
1362,pelicana,금산2점,충청남도,금산군,충청남도 금산군 금산읍 건삼전길 38,041-751-0152,페리카나
1363,pelicana,금암점,전라북도,전주시덕진구,전라북도 전주시덕진구 조경단로 44,063-254-6525,페리카나
1364,pelicana,금오점,경기도,의정부시,경기도 의정부시 금신로 398,,페리카나
1365,pelicana,금왕점,충청북도,음성군,충청북도 음성군 금왕읍 탑골길 18,043-878-1330,페리카나
1366,pelicana,금장점,경상북도,경주시,경상북도 경주시 현곡면 금장5길 20-20,054-775-8969,페리카나
1367,pelicana,금촌주공점,경기도,파주시,경기도 파주시 한마음2길 25   105호,031-943-9955,페리카나
1368,pelicana,금호로타리점,서울특별시,성동구,서울특별시 성동구 무수막길 89-2,02-2234-4870,페리카나
1369,pelicana,금호역점,서울특별시,성동구,서울특별시 성동구 독서당로 287,02-2238-6777,페리카나
1370,pelicana,기계점,경상북도,포항시북구,경상북도 포항시북구 기계면 기계로 63-1,054-243-1820,페리카나
1371,pelicana,기아점,경기도,광명시,경기도 광명시 기아로 25-1,,페리카나
1372,pelicana,기업도시점(원주),강원도,원주시,강원도 원주시 지정면 신지정로316-1,033-744-7310,페리카나
1373,pelicana,기업도시점(충주),충청북도,충주시,"충청북도 충주시 중앙탑면 원앙9길 15 , 1층 112호",043-842-7755,페리카나
1374,pelicana,기장점,부산광역시,기장군,부산광역시 기장군 기장읍 대라리 129-1,051-722-9292,페리카나
1375,pelicana,기지시점,충청남도,당진시,충청남도 당진시 송악읍 틀모시로 783-1,,페리카나
1376,pelicana,길동3점,서울특별시,강동구,"서울특별시 강동구 천호대로185길 89(길동, 1층)",02-470-3580,페리카나
1377,pelicana,길음점,서울특별시,성북구,서울특별시 성북구 길음로 74 길음뉴타운5단지 2-105,02-914-7777,페리카나
1378,pelicana,김해내동점,경상남도,김해시,경상남도 김해시 평전로 154(내동),055-337-5686,페리카나
1379,pelicana,김해중앙점,경상남도,김해시,경상남도 김해시 가락로15번길 12,055-328-9282,페리카나
1380,pelicana,까치산점,서울특별시,강서구,"서울특별시 강서구 강서로12길 3  (화곡동, 인터시티빌라 1층 102호)",02-2696-2705,페리카나
1381,pelicana,꼬꼬점,경상북도,포항시북구,경상북도 포항시북구 칠성천길 98,054-242-9291,페리카나
1382,pelicana,꿈.연화점,경기도,부천시원미구,경기도 부천시원미구 옥산로 86,032-657-1008,페리카나
1383,pelicana,낙성대1점,서울특별시,관악구,서울특별시 관악구 인헌3가길 2 (봉천동),02-877-6451,페리카나
1384,pelicana,난곡점,서울특별시,관악구,서울특별시 관악구 문성로16가길 43,02-859-7272,페리카나
1385,pelicana,남목점,울산광역시,동구,울산광역시 동구 동해안로 40-2(동부동),052-234-3310,페리카나
1386,pelicana,남부점,강원도,원주시,강원도 원주시 남원로 617-2(명륜동),033-762-3727,페리카나
1387,pelicana,남원노암점,전라북도,남원시,전라북도 남원시 노송로 1231 한신아파트상가 102호,063-632-3181,페리카나
1388,pelicana,남원점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태위로 689(남원항공),064-764-8292,페리카나
1389,pelicana,남중모현점,전라북도,익산시,"전라북도 익산시  고현로14길 53, 1층",,페리카나
1390,pelicana,남창덕신점,울산광역시,울주군,울산광역시 울주군 온양읍 연안8길30,052-238-1030,페리카나
1391,pelicana,남촌점,경기도,오산시,경기도 오산시 성호대로 24-1(오산동),,페리카나
1392,pelicana,남해점,경상남도,남해군,경상남도 남해군 남해읍 화전로48,055-862-1400,페리카나
1393,pelicana,내곡동점,강원도,강릉시,강원도 강릉시  관대길 70(내곡동),033-643-2808,페리카나
1394,pelicana,내동2점,대전광역시,서구,대전광역시 서구 동서대로 977,042-527-3111,페리카나
